Txn Hash,Method,Block,Age,From,To,Value,Txn Fee
0x5c85db2336fbf4e9a452c20ba1740282a540a5205d58e4def4a07bf47fb4763f,Transfer,19368896,3/5/2024 12:14,Paribu 5 ,Livepeer: LPT Token ,0,0.00422892
0xde72f85a2b74acbb0e4b57b56c51ffaad850f3d479be509beb1c1633feeb35a8,Transfer,19368896,3/5/2024 12:14,0x7a1F9B34...C4c3B2Fa7 ,Shiba Inu: SHIB Token ,0,0.00248817
0x77ddc60b40166bc702a4903e954c0fcbf4fb728e495f5f066654fc1b7056516d,Transfer,19368896,3/5/2024 12:14,0xBd9B34cC...f5b673fE8 ,Tether: USDT Stablecoin ,0,0.0056883
0x296a3db2c52958ddb9167a41610c136ced68cb5e32eb8fea4b16edf00779a46c,Transfer,19368896,3/5/2024 12:14,0x84976327...2F31B1Fa3 ,0xbAE4f13a...2a133D918 ,0,0.00486529
0x34e5c2d8dc6ff73d4464c4202832d31d1c7c7760dfb94423df6527e929b7938d,Transfer,19368896,3/5/2024 12:14,0x0C70E120...E292ca0f8 ,0xbAE4f13a...2a133D918 ,0,0.00487651
0x234fc5f479ba622edd856f6f988ea71c0c8cb4af0616c5fd3f02993d5416a310,Transfer,19368896,3/5/2024 12:14,0xD9bdcde9...4FbFCBA3a ,0xdA26A4Bb...3C5dE3021 ,0.002678195,0.00207023
0xb28be1461a9871e01e419533d6f91b469597dabb15fe94d5cebba0e339037734,Transfer,19368896,3/5/2024 12:14,0xe40daC36...0f8BDeB3D ,0x3729c92E...3B9cADECf ,0.027943055,0.00210931
0xc3ddb3167dc05404130f8a3f9d097af819f279ca8055d8846ba203f159ce6139,Transfer,19368896,3/5/2024 12:14,0xe3AA5f15...Ed8bEbaf6 ,Shiba Inu: SHIB Token ,0,0.00593135
0x9a60068b5af48061469c044210bfa6ed5a2c9f977f0b1008fc6cde765a746476,Transfer,19368896,3/5/2024 12:14,0x617cc0EB...3F1F8d142 ,0x7c4ff5d2...57823dA60 ,0.295906636,0.00269694
0xa25aa3cd8c1a9fc98e14e8f22915d518c758e69ff97bfd892562f49f5d1d012c,Transfer,19368896,3/5/2024 12:14,0x52eb8E1E...332acAD29 ,0x71b8E1Be...471a2371E ,0.008359322,0.00269694
0xde018201f99bc287aff713de7db8e24600348f58d9102d2374873c22f537f37c,Execute,19368896,3/5/2024 12:14,0xc6ad9593...b44C88306 ,Uniswap: Universal Router ,0.5,0.00720501
0x4e6be2d93a1f7ad31059fdcaeda1eb08b3fd8ec057b8980df7a0196133e72375,0x741143fb,19368896,3/5/2024 12:14,0x1fa35aF8...14dBd92b8 ,MEV Bot: 0x6f1…168 ,0,0.00564279
0x2db7f1ba7103d96363dfc645429f5cde512537d662aad3687679ee79de7a0f9f,0xc01c961a,19368896,3/5/2024 12:14,0xfc9928F6...36785e535 ,0x00000000...4fd120E49 ,0,0.00933747
0x31f989e2d7de71403ddbc2a922422fe2b33124d2a92225bde84dea3db0f44724,Process Route,19368896,3/5/2024 12:14,0x3B143CA3...6a53777e7 ,0xe43ca1De...5F11A59F5 ,2,0.00630207
0x88a196aac0758e70035663cbde04d62226d43da9088f5c552d204fcf4321c230,0xec0ab6a7,19368896,3/5/2024 12:14,0x0087C590...383273B28 ,MEV Bot: 0x4a1...6b6 ,0.002685843,0.00813738
0xce4675d5ab1af58f5a7c39752fb26bf3aef1fc913c32657039744160d7f44105,0xf7ccc394,19368896,3/5/2024 12:14,0x5d3A10E4...F279871F2 ,0xe8cFAd4C...DdE340a69 ,0,0.01201047
0xe423f1f5be5fcdaf8f2cb2650c504bd18fb1b79105afff2b7732b3d63d44e66d,0x04000205,19368896,3/5/2024 12:14,0xD267fdA7...284b72dA9 ,Seawise: Resolver ,77,0.02916752
0xf261f5f8c9d2d5f02bff270fe4e1328703847b435f6a82b5473494893df1f4da,0x091a760a,19368896,3/5/2024 12:14,jaredfromsubway.eth ,MEV Bot: 0x6b7...A80 ,3.80E-08,0.02911961
0x70559c828fcb4ff765dc1111ee52377d4cfad8cef0d8b93917edd2774a76e441,Proxied Swap To,19368896,3/5/2024 12:14,0x2B8BE861...eAB121e39 ,0xA2Fde9De...17a9c3808 ,0.428185515,0.00893248
0x5057b16206bce6ebe1ecf8650f1067a655e16371c8b407f91b7675f4707187d3,Execute,19368896,3/5/2024 12:14,0x14cE084A...D0146B879 ,Uniswap: Universal Router ,0,0.00648461
0xa4dcd42e82733ead096ddc9e493692d442bdb94c090decc8e31fd2c898bf2c05,Execute,19368896,3/5/2024 12:14,0xCccA70A7...d7A0aF7d0 ,Uniswap: Universal Router ,0,0.00806011
0xeeaf8e24675e14228eddd17b9879ea17439292dcb567307fcb2220ef5f83da1b,0x7f3aa760,19368896,3/5/2024 12:14,jaredfromsubway.eth ,MEV Bot: 0x6b7...A80 ,4.00E-08,0.01221143
0x7fc84ecea8fb5b0275e2e6be03cb4de12c06a9d69699facf1f49bbb3f55af8d9,Eth Unoswap,19368896,3/5/2024 12:14,0xeF9aC51B...f6A9cd07E ,1inch Network : Aggregation Router V6 ,0.5,0.00555324
0x14584803d5b182d468381efb854f01b3783565f1eb157a9ef3455118812eedc6,Transfer,19368895,3/5/2024 12:14,0xa83114A4...9F37fCCcb ,SwissBorg 6 ,0.041115675,0.0013224
0x7e00c070660a8a60aa857731d5179dcb119acb798af9a1a6fd96cdb25044cc59,Execute,19368895,3/5/2024 12:14,0x7DECcdcF...d8A0c9d9b ,Uniswap: Universal Router ,0,0.01189257
0x62d03992d23b3906f45ff2d7b0465560685d7c53f9959520df09f451193a027e,0x0d5f0e3b,19368895,3/5/2024 12:14,0x024E6014...30296d814 ,0xF3dE3C0d...172509127 ,0,0.01721576
0x97aef764e66a8e4a27e14033850b183f29004078ec36a8e1a210fbb5a65c7449,0x9871efa4,19368895,3/5/2024 12:14,0x50D96DA3...5301963DA ,0xF3dE3C0d...172509127 ,0.5,0.0114654
0x543e32d27c36366d4a46011242b29f37a9dde06fb14b648cc2989e22526a2ab1,0x04010509,19368895,3/5/2024 12:14,0x4066e9bd...f800875Ee ,0x6719C6Eb...b3f1d1A54 ,0,0.00709543
0xe90637c76c026f89eb99e0427abdc2c3f2de972ab93d946523cf78a36331502f,Transfer,19368895,3/5/2024 12:14,0xf5213a6a...86c1A9900 ,0x7F030DDE...aBBDcf7E4 ,46,0.00272115
0x489f426c82b4332624435e5efbec8a70c353a0bd07d1c01fd659cba8efe926a9,0x4f3a6003,19368895,3/5/2024 12:14,0x13c40eFf...14007D50D ,0x802920F4...C94FD9186 ,0,0.00707011
0x8ab58ba02d2832ac8e7ca7ad4b567fa5dd6b43d3425791f26fa49efaaa7581a1,0x68cdab9c,19368895,3/5/2024 12:14,0x0A61156e...c497cCeC7 ,0x5c9321e9...32163a85A ,0.3,0.01497753
0xda11c489612ba9602cd0b7a36616a15601b58e6147f66507fd461d7bc4ad926f,0x5809d496,19368895,3/5/2024 12:14,0x315D2Ee4...04F8D9EbA ,0x738e79fB...f61502221 ,0,0.0106518
0x9bd4fbd141ffd6909f1c8ef9c942302b72fe3678d46f072132814b0b4dc4d29a,0x2e7a21ce,19368895,3/5/2024 12:14,0x91aaE0aA...48d7Bd728 ,MEV Bot: 0x98c...b8e ,0,0.00717487
0x81cfe0a8a6b1dcd12da6110df83d4d4649a122a555f0d79a4fcbaa4a8cfb0920,Execute,19368895,3/5/2024 12:14,0xEC400E8e...618822B3d ,Uniswap: Universal Router ,0,0.01351131
0x895cb135f87c3917233c95b5c3c3769a14aaad674311900b8601d1b972e361d1,Execute F Fs Yo,19368895,3/5/2024 12:14,0x9AAb3F81...bef7aA1ee ,MEV Bot: 0xA69...78C ,0,0.00939103
0x42a5b616dcc6aa7ddadd2bb42909385fc477de894188477a819e3ec609c7f13e,Execute F Fs Yo,19368895,3/5/2024 12:14,0x042523DB...58494f8B3 ,MEV Bot: 0xA69...78C ,0,0.00756964
0x9fa88303f9157c9456314183ab19dc5d29cdd0f05c118b1762803061389d0e95,Transfer,19368894,3/5/2024 12:14,0xa83114A4...9F37fCCcb ,0x66e532cD...d44Da9dD4 ,0.051278203,0.00135725
0x1856f5b27e428d859149596373f78850b76c4dff038da29974f20186bf5a9ab5,Transfer From,19368894,3/5/2024 12:14,Circle ,Circle: USDC Token ,0,0.00301421
0x4f47f615c77601b16a62be97ea4dc02b5279f7e23345da7f94a4c256248efc4d,Execute,19368894,3/5/2024 12:14,0x59eE3D0D...28e3E5E1E ,Uniswap: Universal Router ,0,0.01454191
0x5a5370b1633f45279e2a29ac06572ad24b94827f351c6291714f66285c821c35,Transfer,19368894,3/5/2024 12:14,0x7321ab32...1BAb852a3 ,0x61D28Fa9...5B0E35Eb4 ,0.01240862,0.00135821
0x095e4fba64a6a69f4edff84f6752bed3103afe5c1908c2783a22788bae30b3f2,Approve,19368894,3/5/2024 12:14,0x7934360e...32D3DF82A ,Wall Street Memes: WSM Token ,0,0.00305379
0x2291a929109dac72c8fc46c8c8c950bf8e18b2ed62a7f6db78dbfb49efeeb8ed,Transfer,19368894,3/5/2024 12:14,0x84794D66...F49750f0e ,Wrapped Ether ,0,0.00173864
0x841e7a4fdcd3afab2dfe2276126b4779ba8adda7883bccd560b2736b5f771329,Mint,19368894,3/5/2024 12:14,skeenee.eth ,0x26BBEA78...c752A02bE ,0.00069,0.00715172
0x9e8b01aa7fdb1f1ca2baa607b0b4d1e1c7969e7fd9b302ed8a3e92c29805c2f6,Approve,19368894,3/5/2024 12:14,0x280D55d6...d3eA84567 ,Tether: USDT Stablecoin ,0,0.00314
0x894230e611080ae6c42e24ab3128e47871ac01a3b179d526078b1dfa5fcaac57,Transfer,19368894,3/5/2024 12:14,0x4e0E3721...26ECBCE70 ,0x0FbF55C2...1B3116122 ,0.07,0.00135821
0x72f69ce22516b6958e25a594ec5dae84f3b40040ae67be7921d1c66856ab3996,Exchange,19368894,3/5/2024 12:14,0x0d93587a...9ffdd9c5E ,0x02950460...DF3fA4d72 ,0,0.01103157
0x0dd63bc6cc52d85c2b729a0d0772502e5f27afbd468ce489645eabbb63c63a53,Set Addr,19368896,3/5/2024 12:14,letmeoutproductions.eth ,ENS: Public Resolver ,0,0.00262127
0x12f852bdccb8fcf420d7c19e3b40b50de87ce1f9fc15f8cd1769eac1bcc553ea,Deposit,19368896,3/5/2024 12:14,0x4E4BF261...f76018C53 ,Wrapped Ether ,0.041,0.00252733
0xaa9a50e1d7dba7b42efa91b959086b237abb8f9de7c765a3405467ab433bd186,Approve,19368896,3/5/2024 12:14,0xebEcb418...8Be053c5a ,0x564A80d0...fc595C09A ,0,0.00259809
0xf71160e991a40c53f392c7b9c90822bb5529ea13de3ad336697bb4938567f948,Execute,19368896,3/5/2024 12:14,0x56185eA2...A3376A1aa ,Uniswap: Universal Router ,0,0.00831141
0x01e2dcf4ef5b42d3717cb11fa5ebffe01706015fb02fe23f2a4c67c6d0333aca,Transfer,19368896,3/5/2024 12:14,sharfy.eth ,Circle: USDC Token ,0,0.00349317
0x41fa740f6feed4119c81d1e90c9e6f046c66203dc2475cef18982bd92a62e8e9,Approve,19368896,3/5/2024 12:14,0x3708CeE2...205EF4691 ,0xa57D319B...847263A0b ,0,0.00259367
0x606358ad57e567075367bc82b7a80ee45323d600eef6447e0e778145ed4556a3,Transfer,19368896,3/5/2024 12:14,yxoxy.eth ,Curve.fi: CRV Token ,0,0.00261084
0x04b40aac28251a97523c55fa875eb6fd0863f5d567bf3cbf8cdfc0be16ad3d75,Refund,19368896,3/5/2024 12:14,0x02Fa0923...c29906488 ,0xc1d12f7a...99D944f17 ,0,0.00590901
0x89cfea6fcc0016b318a227fbab4fc0a6e5c4313fe612a003919b9e53fb92ee5f,Deposit,19368896,3/5/2024 12:14,0xB50336a4...FD5eEDBeD ,Wrapped Ether ,0.128840223,0.00156779
0x93c4001840a91e314d8303d7f22ae7ad3010e41ee262b9a2e89c70dc137fd2dc,Stake,19368896,3/5/2024 12:14,125522.eth ,0x8707f238...28AcFc512 ,0,0.00444362
0x35ea1e061bd5dca874bd6bad55c67e67e2ee92237d661da436faadc33409dc51,Transfer,19368896,3/5/2024 12:14,0x70029E39...249dd6DEe ,0x20b989D9...5BB8e1f39 ,0.000569,0.00117848
0xcbf9fe59f8c6b801030c1458fc5497693a8c4ffdb217423cd72ec375a812edbf,Transfer Tokens,19368896,3/5/2024 12:14,0xFac75d2e...C245A6Ba0 ,Wormhole: Portal Token Bridge ,0,0.00571571
0x13955e2ff60ede7484fb008b5ae515b303d5c96d6c612e10d67f2e27c60e04f7,Deposit With Exp...,19368896,3/5/2024 12:14,0xe3Ba66C9...12ae093B6 ,THORChain: THORChain Router v4.1.1 ,7.25,0.00220293
0xb76fe6f15f75865eeda0f169ee57812196b1cf3a6126b187e439f5af41393f62,Bond Withdrawal,19368896,3/5/2024 12:14,Hop Protocol: USDC Bonder ,Hop Protocol: USDC Bridge ,0,0.00776007
0x04f68659f6932ccc06c3f771da6c9992d965aca783732f97a041cdfc94f2ebee,Swap On Uniswap ...,19368896,3/5/2024 12:14,0x37f6BB18...87873252e ,Paraswap v5: Augustus Swapper Mainnet ,0,0.00724806
0x170230fac8ceec6630bb343a1e5516ea357ab4d4fcb9ccceaf5e36acce441fcc,Transfer,19368896,3/5/2024 12:14,0x8A3e7440...0ACfc81bd ,Tether: USDT Stablecoin ,0,0.00258948
0xff6b22cb0d87f297b127fdb116acfaf1c5a6c020528bb8e565b6c3a5ae8f2423,Transfer,19368896,3/5/2024 12:14,0x8A3e7440...0ACfc81bd ,Tether: USDT Stablecoin ,0,0.0025888
0x6eb98852b0b548baff73b1942f8c2d6e8e8888d3fa6dbda22609cea4775fd042,Transfer,19368896,3/5/2024 12:14,0x8A3e7440...0ACfc81bd ,Tether: USDT Stablecoin ,0,0.00354981
0xeeff7587005ef83be6b6b36d0829b0aa1b505605f963f8957485afe5f22be65f,Transfer,19368896,3/5/2024 12:14,0x21109E19...8a1365251 ,0xad22b48e...8282A9088 ,0.1179926,0.00117938
0xd185fedea30d78fec2a149f426796413a3ea227c8dde710e7000eaf59665ad2e,Approve,19368896,3/5/2024 12:14,0x46168f1B...B6Ff3f032 ,0xb05341e5...7DfC49e39 ,0,0.00261582
0x839805b3791429d5a4adbb986c4a17c1f58b9b9914f41bc1fef8334547783a71,Execute,19368896,3/5/2024 12:14,0x5027A588...178b942D6 ,Uniswap: Universal Router ,0,0.00947279
0xd1ca7409fe7c24b612073b28d8c612c73503b980ab0f1ab9c9a27cd6d714c2d0,Execute,19368896,3/5/2024 12:14,0x5a22179f...06f6770FD ,Uniswap: Universal Router ,0,0.01102496
0x5fd26a725d5ed083725d486295587233b0b8872d8624f28a0c3d85fb6a806ad2,Transfer,19368896,3/5/2024 12:14,0xC4acc071...c00fbA800 ,0x8A4BFA2e...02689c18f ,0.203600105,0.00117954
0xfc38ad63c15375d92954640caf3e8f61e19596f9fe23ddb77326ac7e44e382f2,Transfer,19368896,3/5/2024 12:14,0x88aBf65A...0355b64e3 ,0xE68d2147...956E1FafF ,0.55,0.00117957
0x6b28193849262c1ac0b622e9b0a59194c39ab166a9feb46d6307310d74dff313,Transfer,19368896,3/5/2024 12:14,0xFA0F83B8...50C0F1946 ,Chainflip: FLIP Token ,0,0.00262224
0xaefb64b2de58a66f498f86cb7578b10b75a12888fe530f87738fd7b7d3c3a224,Transfer,19368896,3/5/2024 12:14,0x97Ace767...f2e4C9bf6 ,Tether: USDT Stablecoin ,0,0.00355045
0x80577f79d8b4226e68edb6ebc6b22aeb582129d2c59028d6c97a372090bbed47,Transfer,19368896,3/5/2024 12:14,0xA2C54B4e...f5B6217bf ,Big Time: BIGTIME Token ,0,0.00262684
0x97a5d975a19a380835fd1582a5e158a30e82b3fcc4de2068eedeaef6dcad5455,Approve,19368896,3/5/2024 12:14,0xb61aadAB...84454373a ,Wrapped Ether ,0,0.0025872
0xf15e7f1f4b41f1fbd9c6b29c886514c72cee25257a52c4c5c8ee786e3ce35417,Transfer,19368896,3/5/2024 12:14,0xba86604a...e056a0d5B ,Tether: USDT Stablecoin ,0,0.00355365
0x557794a4cb237230d49c57b8e0f3781d687802598433db9d540f72ebc2595eec,Transfer,19368896,3/5/2024 12:14,0x2aA87337...3df1bCD92 ,Gala Games: GALA Token ,0,0.00328468
0x349d0d9737dd390faf43435520c9c14b8e09449b20a0917cb32168b4da4be7b5,Start Auction,19368896,3/5/2024 12:14,0x8BC110Db...96D5DD7BE ,Blur: Blend ,0,0.00212385
0xa901ed43c45dfe1af8407283e85d8ee5a2ca8fe923ab5d68603ee4233d9edf3c,Approve,19368896,3/5/2024 12:14,0xe2676E8E...e308A0773 ,Morpheus.Network: MNW Token ,0,0.00275125
0x62d6ccf5828893b480c6974534c35873e19f1fafbbd853004c2c2d65e6b7bf2b,Approve,19368896,3/5/2024 12:14,0x2223D698...E5ac18c92 ,Blendr Network: BLENDR Token ,0,0.00265987
0xbaa938e20f203f6a62b44673f5a24bc105d000717677d094c11d297610772ef4,Swap ETH,19368896,3/5/2024 12:14,0xB35e7E06...d0B0dcE81 ,Stargate Finance: ETH Router ,5.001196021,0.02164608
0xb17f068018593e2d5d23bef327cfc530af4ece293da8a56444cd0aeaefcf78d9,Transmit,19368896,3/5/2024 12:14,0xc333b768...988aa985C ,0x87c55D48...cbb793D75 ,0,0.00676007
0xb288d21e983b04d22a1aafd800b76342ba7021a259226fbe79f28132bc1a6fce,Transfer ERC20,19368896,3/5/2024 12:14,Gemini ,Gemini 4 ,0,0.00341802
0xc594df52a028ac873c6102845b6cf864134170f4e46e7f02e8df3c3796a7d0f8,Transfer,19368896,3/5/2024 12:14,0x49B8C8A1...165E1BaBE ,0x8Ac45CEb...2EBAa17D6 ,0.05,0.00282997
0x45dfb58f8a1b2c3525fb98a61732c20cfef9cd98493fc9b04933b613f733099a,Transfer,19368896,3/5/2024 12:14,0x68059649...a7C1aC08f ,0x4244627f...c9F744a15 ,0.76,0.00119385
0xb02ff34d2817e3f0e091e1f26016c3e5cdf0fdca184b4d7ac6af04ac4275aeee,Approve,19368896,3/5/2024 12:14,0xCECb61AD...A2e5Ae1B6 ,Tether: USDT Stablecoin ,0,0.00277979
0x44ffbd8adde814c0366a0e27a339fed0009143091f15acc2f0bf181452f04ea2,Approve,19368896,3/5/2024 12:14,0xaA58A06e...0ccBfe029 ,Bobo the Bear: BOBO Token ,0,0.00264847
0x68c76e780d7457998e44deda54a5a6c413b7fbfd816118e19ce31af25e9b86de,Transfer*,19368896,3/5/2024 12:14,0x32452eED...4c29397b1 ,0x00000000...0000FacE7 ,0,0.00140537
0x8dfdbb0ff70ebee19b8e62e6b7daff325a1a163672658529c3c714cade9267d4,Transfer,19368896,3/5/2024 12:14,0xF2E9913c...8e38A58d7 ,0x78c9b20B...272D77E09 ,0.448498,0.001197
0x929751c3e90075f5dc16065cf64a2f6d64ad98c5f1d993937190fd86a071a169,Transfer,19368896,3/5/2024 12:14,0xfeC87800...9792c5e0d ,0xFA17bc19...d648468a8 ,0.030790056,0.00119742
0x613b544306b7d15887d1de82f62f0275c38315e063927a9cc9fac7985b161273,Transfer,19368896,3/5/2024 12:14,0xBfCac124...8Ce1A7017 ,Tether: USDT Stablecoin ,0,0.00360639
0x3bbc3461b7a432e1308c7f9e3659586814ee983ed8a3f50abd124f96d199c208,Transfer,19368896,3/5/2024 12:14,0x01812FF8...e88e4388e ,0x44e24951...B1051B414 ,3,0.00119832
0x0f0529724953e97171f20c673240dd653ddfcfd6fee88fa4682e70dbc921e743,Transfer,19368896,3/5/2024 12:14,0x2deC1571...1bCE3ec28 ,Circle: USDC Token ,0,0.00355248
0x370dceb59d14cea638003578046dc2d18fc6a5b7bb4f0140e56dbbed8d1a53e9,Transfer,19368896,3/5/2024 12:14,0x2062ba68...E53844a72 ,0x9b3d6c6B...2A8e1BdEC ,0.14203809,0.00222389
0xc4bbc919a86667caa9afb0fdca3ac0a89cb66084d95bcb87b9ac859ab8edd7a6,Transfer,19368896,3/5/2024 12:14,0xaB782bc7...8F63ee1bC ,0xC048b4fE...17Aa9a9CF ,1.13660175,0.00119847
0xbddd824ea40290e703e286b3a74dd2ac410c9bef2847802b99a51cb6e8d18892,Approve,19368896,3/5/2024 12:14,0xA7122a4d...18291500d ,Pablo DeFi: PABLO Token ,0,0.00167317
0xd79e01f010b275242f5044e33dc75d6fc0969f9050c0b6f72888780863dd764a,Swap,19368896,3/5/2024 12:14,0xA2C61f1A...fFd097704 ,0xF34173aa...B6C21a8c4 ,0,0.01460832
0xd22a2147a2c9a88c258ddfcbe7058c57805187bc1a864b7b8c7a09d1480a4913,Transfer,19368896,3/5/2024 12:14,0x70C83d42...C1624d455 ,0xa760c65E...27Eb742B8 ,0.085502017,0.00119847
0xc0020bfbc4d19b0e266dd08c87a3f686ce1e3522bf6aad5cf6a4f13bcea948fc,Transfer,19368896,3/5/2024 12:14,0xF29f568F...16b8998a3 ,Pundi X: PUNDIX Token ,0,0.00322143
0xc48297ad860984babb2881268635402ac25092b45956d50eff88cedb41361fee,Register,19368896,3/5/2024 12:14,0x040110D6...d360bdc60 ,0x8357B8B2...8Cfc5AF41 ,0,0.00839557
0xda578982c22fa3910254c2df79ef87527b1ce2b94c629470e346d9871378e9c0,Transfer,19368896,3/5/2024 12:14,0x62feF1f2...10052226F ,Circle: USDC Token ,0,0.00327855
0x1d7c1b2b5a0cd21c71b44c8fd8d58de1f1b32be6a0fa25dfc0e6cb98e101692f,Transfer,19368896,3/5/2024 12:14,0xca3df13B...70a73B8e1 ,Tether: USDT Stablecoin ,0,0.0023575
0xe63ce5f0f72c15be271ca1e9ab612c73651eab918c864c60e86d5cb6038be756,Transfer,19368896,3/5/2024 12:14,Robinhood 3 ,0x6e01EC24...a96869d5d ,0.024987,0.00119847
0x2a951f1d7e28061a96f772e7969e977eb7a2ab2b341671db9cd34b6a5e9f7813,Transfer,19368896,3/5/2024 12:14,0xAB1A030e...d7AAf619A ,0xcC77Ca06...3157F240c ,2.47312271,0.00119871
0xbe1f285e08b6e5be7fbe9af034e5b2c3fa13f6bf378563a71ec6af1e97dda182,Transfer,19368896,3/5/2024 12:14,0x4A845687...8E1032FB3 ,Circle: USDC Token ,0,0.00257712
0x227f794e08cbe2ee649ea5364115b5c81666f77b4ea394c937756b0a74b18adf,Transfer,19368896,3/5/2024 12:14,0x37194406...2971A0c0A ,0x2b042580...ED92a137C ,0.5,0.00119871
0x0d487c84c4e5f671070802f9cf5b09d02c2a540f30245a32bb0680168762ba5b,Claim Withdrawal...,19368896,3/5/2024 12:14,0xB5093AbB...A877533dc ,Lido: Withdrawal Queue ,0,0.00399652
0x64e4106983fd8d9f8af2d11536e6ed456d74a6a985d50030f8282f38f5ba0739,Transfer,19368896,3/5/2024 12:14,0xb896B301...11053035A ,0x79B5C0CC...6a7356A5D ,0.000442953,0.00120372
0xb6f031928ccbd531a9b626ccb3b9dae51c23a88b5dd9d5340daf608124cfc2fe,Transfer,19368896,3/5/2024 12:14,0xcaA0CCe0...966ACFda7 ,0x6819Fcb8...1973d2345 ,0.020962393,0.00120372
0xc82756c7b07337607913973238e50ea8daae2c938bc90a206a49523490c47546,Play Coin Flip,19368896,3/5/2024 12:14,0x875F95f0...D67f32927 ,0xD1CE9000...11555E4b3 ,1,0.00336168
0xd33686b94175331556ff86aeb4a5fd8071fc03c470fb0b2eee0283d15da5cd32,Play Coin Flip,19368896,3/5/2024 12:14,0xaAda8C04...Db920b6A1 ,0xD1CE9000...11555E4b3 ,0.2,0.00255351
0x5cb33bfdbb95da15285bef3fe848073d2c600915ae04d2c41c6a03c13f7e8ef0,Send ERC20,19368896,3/5/2024 12:14,0xdDB3cC4D...C40aA023A ,0x46950Ba8...3E1fd7D37 ,0,0.00352023
0xc2b9aa3304ca067d1b5fbc5fa2b081cdce4ecec5b1a4b629c38c4a55549ce85c,Play Coin Flip,19368896,3/5/2024 12:14,0xA8CfC708...d0102cF63 ,0xD1CE9000...11555E4b3 ,0.1,0.00237867
0xd697d0b450e30129587681a98eae51061573bf9ab76cda57a0acfcf6aa73cb7c,Request L2Transa...,19368896,3/5/2024 12:14,0x15513464...40FcF0f7F ,zkSync Era: Diamond Proxy ,1.574230384,0.00612176
0x45ac63befb3e91f25205bc315a66d947b2bc029ebd345d7bdaa2964e5d6cdb39,Transfer,19368896,3/5/2024 12:14,0xc36954ce...Dd2dbf899 ,0x2F0A5B5A...F3FCd8C2b ,0.00648038,0.00120897
0x3bd646ad2ecc5c9f7b175176cb9fdd99767b3a0783f12a36583cdadf4cf3cfac,Play Coin Flip,19368896,3/5/2024 12:14,0x2a83AB5A...2fA334dBF ,0xD1CE9000...11555E4b3 ,0.6,0.00336312
0xe6603807b46bc99c441d06221d3c2369809d1cecb175764354e21e3338e6721c,Play Coin Flip,19368896,3/5/2024 12:14,0xde849Bb5...124F1BEbA ,0xD1CE9000...11555E4b3 ,1,0.00237574
0x5751382a0c14680c5575a50a215c160770045e4b98e5a7aa86bce40b5fe6d771,Request L2Transa...,19368896,3/5/2024 12:14,0x3e3EE6b4...16cd10B90 ,zkSync Era: Diamond Proxy ,1.661230384,0.00612107
0x34e6cddd889f0ccaec140166487a329af8e7052b293870a2a1d7a15a7582e2e9,Play Coin Flip,19368896,3/5/2024 12:14,0x875F95f0...D67f32927 ,0xD1CE9000...11555E4b3 ,0.3,0.00255271
0x215b72733466fe11ad533dc77f5ca08f0efa0fbfeeddb4df96e4b24b2c4706a5,Transfer,19368896,3/5/2024 12:14,0xF29E98EE...f2C4AdfBc ,Circle: USDC Token ,0,0.00331785
0x4e564f5af48d202459064ec66021055651d0287246ab74761415fa63aa0ae8bf,Match Token Orde...,19368896,3/5/2024 12:14,0xa009fa1a...092AE6123 ,MEV Bot: 0xfbe…737 ,0,0.00998277
0xa4abfd7639ced4a90dd42aca3da90a309781e0f2322f0c99e99aea8e6457e660,Transfer,19368896,3/5/2024 12:14,0x1Fb2EB88...4d63cd3aD ,Circle: USDC Token ,0,0.00332418
0x5fbda8b637b14c3bccf8de75290d8bd2e2870ec5841afadba5049bea747725a7,Transfer,19368896,3/5/2024 12:14,0xeFE0E4FE...80C68f1cc ,SingularityDAO: SDAO Token ,0,0.00385236
0x5b8fdc6f333d5d488dabf037a30777dcd73a5929a7a3f6417ee0c4962d632073,Transfer,19368896,3/5/2024 12:14,0xE7830840...b45CFaD49 ,0x59AF7B69...278791d82 ,0.026731821,0.001218
0x2204d306955fef7b6822d2577fe07303e64c859123269ae700bda1be7df37bd3,Transfer,19368896,3/5/2024 12:14,0xe3864Ada...8153Ef288 ,0x7e1d3688...562758ee7 ,0.002912183,0.001218
0x0261fadd42fc52f56c875641b37bbb912085a99967f7c2860a7ff8ccc1cf2ecd,Transfer,19368896,3/5/2024 12:14,0xC73fd8A8...fB6797A48 ,0xC73fd8A8...fB6797A48 ,0,0.001218
0x7b78714e26aa36abc87399e43ef671344e488f54eb29f96bfa9e261c139153cc,Transfer,19368896,3/5/2024 12:14,Binance 15 ,Circle: USDC Token ,0,0.00361683
0x699caf31ebc5affff3f2d5ed51725c6b3e2e86db25274e80030b43a3fc48fd90,Transfer,19368896,3/5/2024 12:14,Binance 16 ,Tether: USDT Stablecoin ,0,0.00267755
0x4811cf520824bd59c1a97936206356ad8c8c56a6bf35a4ed0c6ebf49bd600aac,Transfer,19368896,3/5/2024 12:14,Binance 14 ,SingularityNET: AGIX Token ,0,0.00213802
0xf23fe24b4faa0c228369b1da7691c177dfdc215dc8f773d216e087959fa5e87f,Transfer,19368896,3/5/2024 12:14,0xA08b330d...70bEe3a06 ,Tether: USDT Stablecoin ,0,0.00267755
